CustomerID,Churn,Tenure,CityTier,WarehouseToHome,HourSpendOnApp,NumberOfDeviceRegistered,SatisfactionScore,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,CashbackPerOrder,RecentEngagementFlag,AvgOrdersPerPaymentMode,AvgOrdersPerMaritalStatus,PreferredLoginDevice_Computer,PreferredLoginDevice_Mobile Phone,PreferredLoginDevice_Phone,PreferredPaymentMode_CC,PreferredPaymentMode_COD,PreferredPaymentMode_Cash on Delivery,PreferredPaymentMode_Credit Card,PreferredPaymentMode_Debit Card,PreferredPaymentMode_E wallet,PreferredPaymentMode_UPI,Gender_Female,Gender_Male,PreferedOrderCat_Fashion,PreferedOrderCat_Grocery,PreferedOrderCat_Laptop & Accessory,PreferedOrderCat_Mobile,PreferedOrderCat_Mobile Phone,PreferedOrderCat_Others,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single
53011,0,1.0,3,9.0,4.0,4,3,3,1,12.0,2.0,2.0,5.0,170,85.0,1,2.9407951598962834,2.7371937639198216,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True
53012,0,5.0,3,14.0,4.0,4,2,6,0,13.0,1.0,2.0,8.0,200,100.0,0,3.011400651465798,3.0565974547890153,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
53013,0,6.0,1,9.0,4.0,3,2,9,0,17.0,2.0,2.0,8.0,176,88.0,0,3.3097934710193204,2.7371937639198216,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True
53014,1,1.0,1,9.0,3.0,6,2,7,1,14.0,3.0,3.0,3.0,160,53.333333333333336,1,3.3097934710193204,3.1037735849056602,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False
53015,0,4.0,1,35.0,4.0,4,2,3,0,14.0,1.0,2.0,10.0,183,91.5,0,3.3097934710193204,3.1037735849056602,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False
53016,0,5.0,1,14.0,3.0,5,3,3,0,25.0,4.0,9.0,999.0,214,23.77777777777778,0,2.9407951598962834,3.1037735849056602,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False
53017,0,13.0,1,6.0,3.0,5,2,3,0,15.0,10.0,14.0,4.0,318,22.714285714285715,1,3.3097934710193204,3.1037735849056602,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False
53018,1,3.0,3,10.0,3.0,4,3,6,1,19.0,2.0,2.0,1.0,177,88.5,1,3.3097934710193204,3.1037735849056602,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False
53019,0,7.0,3,17.0,3.0,5,2,5,0,15.0,2.0,2.0,2.0,172,86.0,1,3.011400651465798,2.7371937639198216,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True
53020,0,21.0,1,12.0,3.0,4,3,6,0,15.0,1.0,2.0,2.0,308,154.0,1,2.9407951598962834,3.1037735849056602,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False
53021,0,17.0,1,17.0,3.0,5,3,3,0,12.0,1.0,2.0,1.0,178,89.0,1,2.9407951598962834,3.0565974547890153,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False
53022,0,1.0,3,7.0,4.0,4,4,2,1,14.0,1.0,2.0,5.0,188,94.0,1,3.011400651465798,3.1037735849056602,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False
53023,0,28.0,1,27.0,3.0,4,3,5,0,13.0,2.0,2.0,4.0,174,87.0,1,2.9407951598962834,2.7371937639198216,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True
53024,0,17.0,1,14.0,3.0,4,5,10,0,17.0,2.0,2.0,999.0,225,112.5,0,2.9407951598962834,3.1037735849056602,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False
53025,0,19.0,1,15.0,4.0,4,2,11,0,15.0,8.0,10.0,9.0,162,16.2,0,2.57487922705314,3.1037735849056602,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False
53026,0,14.0,3,7.0,3.0,6,2,4,1,23.0,2.0,2.0,3.0,200,100.0,1,3.3097934710193204,3.1037735849056602,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
53027,1,1.0,1,15.0,4.0,6,5,3,1,12.0,2.0,2.0,8.0,146,73.0,0,2.57487922705314,3.1037735849056602,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False
53028,0,3.0,1,16.0,2.0,5,2,2,0,18.0,3.0,3.0,3.0,165,55.0,1,2.57487922705314,2.7371937639198216,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True
53029,0,4.0,3,12.0,2.0,5,3,3,0,14.0,1.0,2.0,3.0,186,93.0,1,3.011400651465798,3.0565974547890153,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False
53030,0,1.0,3,15.0,3.0,4,4,3,0,19.0,1.0,2.0,8.0,187,93.5,0,3.011400651465798,3.1037735849056602,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False
53031,0,11.0,1,12.0,4.0,4,2,9,0,17.0,1.0,2.0,5.0,188,94.0,1,3.3097934710193204,3.0565974547890153,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
53032,0,12.0,1,22.0,4.0,5,2,2,1,15.0,2.0,2.0,10.0,240,120.0,0,2.9407951598962834,3.0565974547890153,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False
53033,0,5.0,1,14.0,3.0,4,2,3,1,15.0,3.0,5.0,11.0,196,39.2,0,3.3097934710193204,2.7371937639198216,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True
53034,0,3.0,3,17.0,3.0,5,4,3,1,15.0,1.0,2.0,8.0,208,104.0,0,3.011400651465798,3.0565974547890153,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False
53035,0,9.0,1,12.0,4.0,4,4,2,0,14.0,1.0,2.0,14.0,206,103.0,0,3.865771812080537,2.7371937639198216,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True
53036,0,1.0,1,33.0,3.0,4,2,3,0,13.0,2.0,2.0,3.0,154,77.0,1,2.9407951598962834,3.0565974547890153,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False
53037,0,15.0,1,13.0,4.0,5,4,8,1,16.0,2.0,2.0,3.0,185,92.5,1,3.3097934710193204,2.7371937639198216,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True
53038,0,21.0,3,11.0,3.0,4,3,5,0,20.0,1.0,2.0,1.0,155,77.5,1,3.3097934710193204,2.7371937639198216,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True
53039,0,16.0,1,30.0,3.0,4,2,4,0,15.0,1.0,2.0,1.0,285,142.5,1,2.9407951598962834,2.7371937639198216,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True
53040,0,3.0,3,9.0,4.0,4,3,3,0,15.0,2.0,2.0,3.0,171,85.5,1,2.9407951598962834,3.1037735849056602,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False
53041,0,16.0,2,9.0,3.0,4,3,2,1,12.0,2.0,2.0,1.0,152,76.0,1,2.6575342465753424,3.0565974547890153,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
53042,0,6.0,1,9.0,4.0,4,4,3,0,14.0,1.0,2.0,8.0,149,74.5,0,3.3097934710193204,3.1037735849056602,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
53043,0,22.0,3,36.0,4.0,4,3,5,0,22.0,1.0,2.0,1.0,250,125.0,1,3.3097934710193204,3.1037735849056602,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False
53044,0,11.0,1,13.0,3.0,3,5,6,1,14.0,3.0,7.0,8.0,185,26.428571428571427,0,3.3097934710193204,3.0565974547890153,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
53045,0,4.0,3,32.0,3.0,4,3,9,1,13.0,2.0,3.0,3.0,172,57.333333333333336,1,2.6575342465753424,3.1037735849056602,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
53046,0,1.0,3,7.0,3.0,4,3,3,0,18.0,3.0,8.0,8.0,178,22.25,0,2.9407951598962834,3.1037735849056602,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False
53047,0,16.0,1,9.0,4.0,5,2,5,0,24.0,1.0,2.0,1.0,193,96.5,1,2.57487922705314,2.7371937639198216,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True
53048,1,1.0,3,7.0,3.0,5,4,3,1,12.0,2.0,2.0,3.0,147,73.5,1,2.6575342465753424,2.7371937639198216,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
53049,0,10.0,3,7.0,3.0,4,2,6,0,16.0,2.0,2.0,1.0,192,96.0,1,3.3097934710193204,2.7371937639198216,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True
53050,0,10.0,3,10.0,3.0,5,2,6,0,12.0,1.0,2.0,999.0,222,111.0,0,3.3097934710193204,3.1037735849056602,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False
53051,0,31.0,1,7.0,3.0,4,3,4,0,12.0,2.0,2.0,3.0,193,96.5,1,3.3097934710193204,3.1037735849056602,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
53052,0,14.0,1,17.0,3.0,3,3,5,1,14.0,1.0,2.0,8.0,147,73.5,0,2.9407951598962834,3.1037735849056602,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False
53053,0,1.0,3,16.0,3.0,4,2,3,0,25.0,1.0,3.0,3.0,151,50.333333333333336,1,3.3097934710193204,2.7371937639198216,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True
53054,1,1.0,3,12.0,3.0,4,3,3,1,14.0,2.0,2.0,1.0,154,77.0,1,3.011400651465798,2.7371937639198216,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
53055,0,11.0,1,17.0,4.0,4,5,8,0,21.0,2.0,2.0,4.0,160,80.0,1,3.3097934710193204,3.1037735849056602,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
53056,0,20.0,1,14.0,2.0,4,3,4,0,15.0,1.0,2.0,1.0,178,89.0,1,3.3097934710193204,3.1037735849056602,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False
53057,1,5.0,3,11.0,3.0,4,4,3,0,19.0,8.0,8.0,999.0,219,27.375,0,3.011400651465798,2.7371937639198216,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True
53058,0,24.0,1,17.0,4.0,5,2,8,0,16.0,1.0,2.0,999.0,230,115.0,0,3.865771812080537,2.7371937639198216,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True
53059,1,4.0,3,29.0,4.0,5,3,4,1,13.0,2.0,2.0,1.0,189,94.5,1,3.011400651465798,3.1037735849056602,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False
53060,0,5.0,1,16.0,3.0,5,4,2,1,17.0,2.0,3.0,3.0,152,50.666666666666664,1,2.9407951598962834,2.7371937639198216,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True
53061,1,1.0,3,19.0,3.0,3,4,3,0,16.0,1.0,2.0,1.0,152,76.0,1,2.9407951598962834,2.7371937639198216,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True
53062,0,3.0,1,30.0,3.0,4,2,11,0,17.0,2.0,2.0,3.0,147,73.5,1,2.9407951598962834,2.7371937639198216,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True
53063,0,9.0,1,16.0,4.0,5,4,11,0,20.0,2.0,2.0,1.0,190,95.0,1,2.9407951598962834,2.7371937639198216,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True
53064,0,1.0,1,7.0,3.0,4,4,3,0,12.0,1.0,2.0,5.0,163,81.5,1,3.3097934710193204,3.0565974547890153,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False
53065,0,2.0,3,16.0,4.0,4,2,3,0,17.0,2.0,2.0,8.0,178,89.0,0,2.9407951598962834,2.7371937639198216,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True
53066,0,23.0,1,14.0,3.0,5,3,10,0,25.0,2.0,2.0,1.0,170,85.0,1,2.57487922705314,2.7371937639198216,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True
53067,0,25.0,3,21.0,3.0,4,2,6,0,12.0,1.0,2.0,8.0,174,87.0,0,2.9407951598962834,3.1037735849056602,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False
53068,0,10.0,1,9.0,4.0,4,3,6,0,14.0,2.0,3.0,3.0,150,50.0,1,2.9407951598962834,3.1037735849056602,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False
53069,1,1.0,3,26.0,4.0,3,2,10,1,14.0,2.0,2.0,5.0,178,89.0,1,3.011400651465798,2.7371937639198216,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True
53070,0,29.0,1,9.0,4.0,4,2,4,1,14.0,1.0,2.0,3.0,292,146.0,1,2.9407951598962834,2.7371937639198216,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True
53071,0,1.0,3,17.0,4.0,4,3,3,1,13.0,1.0,2.0,4.0,168,84.0,1,3.011400651465798,3.0565974547890153,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False
53072,0,4.0,3,9.0,4.0,4,4,3,0,19.0,2.0,2.0,1.0,150,75.0,1,2.6575342465753424,3.1037735849056602,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
53073,1,1.0,1,10.0,4.0,4,5,2,0,23.0,1.0,2.0,5.0,156,78.0,1,2.6575342465753424,2.7371937639198216,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
53074,0,1.0,1,18.0,3.0,4,4,3,0,14.0,2.0,2.0,3.0,147,73.5,1,3.3097934710193204,3.1037735849056602,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
53075,0,10.0,3,9.0,4.0,5,3,3,0,14.0,10.0,10.0,1.0,201,20.1,1,3.3097934710193204,3.1037735849056602,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False
53076,1,1.0,1,11.0,3.0,4,2,20,1,24.0,2.0,2.0,1.0,148,74.0,1,2.6575342465753424,2.7371937639198216,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
53077,0,11.0,1,21.0,4.0,4,5,3,0,13.0,4.0,13.0,18.0,155,11.923076923076923,0,2.9407951598962834,3.0565974547890153,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False
53078,0,14.0,3,9.0,3.0,4,4,9,0,13.0,1.0,2.0,4.0,182,91.0,1,3.011400651465798,3.0565974547890153,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False
53079,0,16.0,1,7.0,4.0,4,5,5,0,17.0,2.0,2.0,3.0,151,75.5,1,2.9407951598962834,3.0565974547890153,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False
53080,0,11.0,1,17.0,3.0,4,4,4,1,13.0,1.0,2.0,2.0,167,83.5,1,2.9407951598962834,2.7371937639198216,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True
53081,0,17.0,1,19.0,3.0,5,4,3,0,12.0,1.0,4.0,10.0,268,67.0,0,2.9407951598962834,3.0565974547890153,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False
53082,0,14.0,1,9.0,4.0,5,3,8,0,23.0,2.0,2.0,1.0,159,79.5,1,3.3097934710193204,3.1037735849056602,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False
53083,0,28.0,1,12.0,3.0,4,5,6,0,15.0,2.0,2.0,3.0,319,159.5,1,3.3097934710193204,3.1037735849056602,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False
53084,0,8.0,3,11.0,4.0,4,3,11,0,16.0,2.0,2.0,3.0,190,95.0,1,3.011400651465798,3.1037735849056602,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False
53085,0,5.0,1,14.0,3.0,4,5,3,0,13.0,4.0,4.0,13.0,168,42.0,0,3.3097934710193204,3.1037735849056602,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False
53086,0,17.0,1,28.0,4.0,4,2,9,0,21.0,1.0,2.0,3.0,148,74.0,1,3.3097934710193204,3.1037735849056602,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False
53087,0,17.0,1,15.0,4.0,4,3,6,1,15.0,1.0,2.0,3.0,170,85.0,1,2.57487922705314,3.0565974547890153,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False
53088,0,1.0,3,11.0,3.0,5,2,3,1,12.0,1.0,2.0,4.0,170,85.0,1,2.9407951598962834,2.7371937639198216,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True
53089,0,11.0,1,32.0,4.0,4,3,5,1,16.0,4.0,11.0,8.0,169,15.363636363636363,0,3.3097934710193204,3.1037735849056602,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False
53090,0,5.0,1,7.0,4.0,5,5,3,0,13.0,1.0,4.0,3.0,147,36.75,1,2.9407951598962834,3.1037735849056602,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False
53091,0,13.0,1,7.0,3.0,4,3,3,1,15.0,1.0,2.0,7.0,317,158.5,1,2.9407951598962834,3.0565974547890153,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False
53092,0,30.0,3,13.0,3.0,3,5,11,0,12.0,3.0,2.0,8.0,257,128.5,0,2.9407951598962834,3.1037735849056602,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False
53093,0,4.0,3,19.0,3.0,4,3,2,0,12.0,4.0,5.0,5.0,191,38.2,1,2.6575342465753424,2.7371937639198216,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
53094,0,15.0,3,7.0,3.0,3,5,3,0,17.0,2.0,2.0,8.0,209,104.5,0,3.011400651465798,3.1037735849056602,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False
53095,0,2.0,1,24.0,4.0,4,5,3,0,13.0,1.0,2.0,9.0,171,85.5,0,3.3097934710193204,3.0565974547890153,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
53096,1,1.0,1,10.0,4.0,4,5,7,0,14.0,2.0,2.0,3.0,165,82.5,1,3.3097934710193204,3.1037735849056602,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False
53097,0,26.0,1,10.0,3.0,5,3,4,1,15.0,1.0,2.0,5.0,205,102.5,1,3.3097934710193204,3.1037735849056602,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False
53098,0,19.0,1,17.0,4.0,4,2,5,0,22.0,2.0,2.0,3.0,152,76.0,1,2.9407951598962834,3.1037735849056602,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False
53099,0,26.0,1,11.0,2.0,4,2,4,0,14.0,1.0,2.0,5.0,291,145.5,1,2.9407951598962834,3.1037735849056602,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False
53100,0,16.0,1,36.0,4.0,4,3,4,0,12.0,2.0,2.0,3.0,171,85.5,1,2.9407951598962834,3.0565974547890153,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False
53101,0,4.0,1,9.0,3.0,6,2,4,0,21.0,1.0,2.0,3.0,186,93.0,1,2.9407951598962834,2.7371937639198216,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True
53102,0,31.0,1,14.0,3.0,4,5,7,0,15.0,1.0,12.0,11.0,321,26.75,0,2.9407951598962834,3.1037735849056602,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False
53103,0,20.0,1,25.0,3.0,4,3,4,0,15.0,1.0,2.0,9.0,173,86.5,0,3.3097934710193204,3.0565974547890153,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False
53104,0,16.0,1,35.0,3.0,5,2,2,0,12.0,1.0,2.0,5.0,170,85.0,1,2.6575342465753424,3.1037735849056602,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
53105,1,1.0,3,7.0,4.0,4,4,3,1,17.0,2.0,2.0,5.0,157,78.5,1,2.6575342465753424,2.7371937639198216,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
53106,1,1.0,3,13.0,3.0,6,3,2,0,17.0,2.0,2.0,1.0,149,74.5,1,3.011400651465798,3.0565974547890153,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False
53107,0,12.0,1,9.0,3.0,4,2,3,1,24.0,2.0,2.0,1.0,142,71.0,1,2.9407951598962834,3.1037735849056602,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False
53108,0,14.0,3,9.0,4.0,4,3,2,0,15.0,1.0,2.0,13.0,305,152.5,0,2.9407951598962834,3.1037735849056602,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False
53109,0,1.0,1,30.0,3.0,4,2,3,0,23.0,2.0,2.0,3.0,154,77.0,1,2.9407951598962834,3.0565974547890153,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False
53110,0,4.0,1,10.0,3.0,4,2,6,0,16.0,1.0,2.0,5.0,146,73.0,1,2.9407951598962834,3.1037735849056602,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False
53111,0,3.0,1,10.0,4.0,5,3,3,0,19.0,2.0,2.0,8.0,244,122.0,0,3.3097934710193204,3.1037735849056602,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False
53112,1,1.0,1,32.0,4.0,5,4,7,0,17.0,1.0,2.0,2.0,150,75.0,1,2.6575342465753424,3.1037735849056602,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
53113,1,1.0,2,9.0,3.0,5,2,3,0,13.0,2.0,2.0,1.0,151,75.5,1,2.6575342465753424,2.7371937639198216,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
53114,0,4.0,3,29.0,4.0,4,5,2,0,12.0,3.0,8.0,9.0,209,26.125,0,2.57487922705314,3.1037735849056602,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False
53115,0,31.0,3,36.0,3.0,5,2,5,0,13.0,1.0,2.0,1.0,266,133.0,1,3.011400651465798,3.0565974547890153,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False
53116,0,24.0,1,36.0,3.0,5,3,2,0,15.0,12.0,16.0,8.0,295,18.4375,0,2.9407951598962834,3.1037735849056602,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False
53117,0,4.0,1,9.0,3.0,4,2,2,0,15.0,6.0,7.0,8.0,151,21.571428571428573,0,3.3097934710193204,2.7371937639198216,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
53118,0,31.0,3,35.0,4.0,5,5,6,0,20.0,14.0,14.0,999.0,228,16.285714285714285,0,3.011400651465798,3.1037735849056602,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False
53119,0,21.0,1,9.0,4.0,4,2,7,0,14.0,1.0,2.0,5.0,176,88.0,1,3.3097934710193204,3.0565974547890153,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False
53120,0,20.0,1,9.0,3.0,4,3,8,0,15.0,1.0,2.0,2.0,304,152.0,1,2.9407951598962834,3.1037735849056602,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False
53121,0,9.0,1,29.0,3.0,6,3,2,0,16.0,3.0,5.0,4.0,167,33.4,1,2.9407951598962834,2.7371937639198216,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True
53122,0,28.0,1,15.0,3.0,4,3,9,0,12.0,2.0,2.0,1.0,163,81.5,1,2.9407951598962834,2.7371937639198216,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True
53123,0,8.0,1,9.0,4.0,5,3,5,0,13.0,6.0,6.0,8.0,153,25.5,0,2.9407951598962834,3.0565974547890153,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False
53124,0,20.0,3,17.0,4.0,5,2,4,1,20.0,2.0,2.0,999.0,216,108.0,0,3.011400651465798,3.1037735849056602,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False
53125,0,5.0,1,16.0,3.0,4,4,3,0,26.0,2.0,2.0,9.0,231,115.5,0,2.9407951598962834,3.0565974547890153,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False
53126,1,1.0,1,22.0,3.0,4,3,9,1,13.0,1.0,8.0,8.0,261,32.625,0,3.3097934710193204,3.1037735849056602,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False
53127,1,1.0,1,17.0,3.0,6,2,9,0,14.0,1.0,2.0,4.0,159,79.5,1,3.3097934710193204,3.0565974547890153,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False
53128,0,4.0,3,14.0,3.0,4,4,2,0,15.0,2.0,2.0,3.0,155,77.5,1,3.011400651465798,2.7371937639198216,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True
53129,0,9.0,1,23.0,4.0,4,3,6,1,13.0,1.0,2.0,1.0,201,100.5,1,2.9407951598962834,3.1037735849056602,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False
53130,1,1.0,1,27.0,4.0,4,3,5,0,13.0,2.0,2.0,999.0,223,111.5,0,2.9407951598962834,3.1037735849056602,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False
53131,1,1.0,2,30.0,3.0,4,5,11,1,16.0,2.0,2.0,999.0,225,112.5,0,2.57487922705314,3.0565974547890153,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False
